spid,spid_legacy,chid,stkc,stkc_unit,tested_conc,tested_conc_unit,MTT
TP0001207O03,TX006212,47327,20,mM,20,uM,95.3
TP0001290C02,TX006212,47327,20,mM,20,uM,95.3
T05_2A06,TX006217,47339,20,mM,18.8,uM,97
TP0000268F06,TX006217,47339,18.8,mM,18.8,uM,97
TP0000294F06,TX006217,47339,18.8,mM,18.8,uM,97
TP0000324A09,TX006217,47339,18.8,mM,18.8,uM,97
TP0000377F06,TX006217,47339,18.8,mM,18.8,uM,97
TP0000378F06,TX006217,47339,18.8,mM,18.8,uM,97
TP0000822E12,TX006217,47339,18.8,mM,18.8,uM,97
TP0000905A11,TX006217,47339,18.8,mM,18.8,uM,97
TP0000955B09,TX006217,47339,18.8,mM,18.8,uM,97
TP0000969B09,TX006217,47339,18.8,mM,18.8,uM,97
TP0000981B09,TX006217,47339,18.8,mM,18.8,uM,97
TP0001057A03,TX006217,47339,18.8,mM,18.8,uM,97
TP0001066A03,TX006217,47339,18.8,mM,18.8,uM,97
TP0001206I08,TX006217,47339,18.8,mM,18.8,uM,97
TP0001290D02,TX006217,47339,18.8,mM,18.8,uM,97
T05_2A07,TX006218,47341,5,mM,5,uM,91.4
TP0000268F09,TX006218,47341,5,mM,5,uM,91.4
TP0000294F09,TX006218,47341,5,mM,5,uM,91.4
TP0000327A05,TX006218,47341,5,mM,5,uM,91.4
TP0000377F09,TX006218,47341,5,mM,5,uM,91.4
TP0000379F03,TX006218,47341,5,mM,5,uM,91.4
TP0000817D07,TX006218,47341,5,mM,5,uM,91.4
TP0000900B06,TX006218,47341,5,mM,5,uM,91.4
TP0000960H07,TX006218,47341,5,mM,5,uM,91.4
TP0000986D09,TX006218,47341,5,mM,5,uM,91.4
TP0000987D09,TX006218,47341,5,mM,5,uM,91.4
TP0001058A02,TX006218,47341,5,mM,5,uM,91.4
TP0001067A02,TX006218,47341,5,mM,5,uM,91.4
TP0001207O07,TX006218,47341,5,mM,5,uM,91.4
TP0001290H02,TX006218,47341,5,mM,5,uM,91.4
T05_2A09,TX006220,47344,20,mM,14.9,uM,96.7
TP0000268E08,TX006220,47344,14.9,mM,14.9,uM,96.7
TP0000294E08,TX006220,47344,14.9,mM,14.9,uM,96.7
TP0000326A05,TX006220,47344,14.9,mM,14.9,uM,96.7
TP0000377E08,TX006220,47344,14.9,mM,14.9,uM,96.7
TP0000379E02,TX006220,47344,14.9,mM,14.9,uM,96.7
TP0000814B03,TX006220,47344,14.9,mM,14.9,uM,96.7
TP0000881F01,TX006220,47344,14.9,mM,14.9,uM,96.7
TP0000956G11,TX006220,47344,14.9,mM,14.9,uM,96.7
TP0000970G11,TX006220,47344,14.9,mM,14.9,uM,96.7
TP0000982G11,TX006220,47344,14.9,mM,14.9,uM,96.7
TP0001061G11,TX006220,47344,14.9,mM,14.9,uM,96.7
TP0001070G11,TX006220,47344,14.9,mM,14.9,uM,96.7
TP0001206N14,TX006220,47344,14.9,mM,14.9,uM,96.7
TP0001291D07,TX006220,47344,14.9,mM,14.9,uM,96.7
T05_2B02,TX006225,47351,20,mM,9.5,uM,82.2
TP0000268F11,TX006225,47351,19.1,mM,9.5,uM,82.2
TP0000294F11,TX006225,47351,19.1,mM,9.5,uM,82.2
TP0000329A03,TX006225,47351,19.1,mM,9.5,uM,82.2
TP0000377F11,TX006225,47351,19.1,mM,9.5,uM,82.2
TP0000379F05,TX006225,47351,19.1,mM,9.5,uM,82.2
TP0000696A08,TX006225,47351,19.1,mM,9.5,uM,82.2
TP0000824D02,TX006225,47351,19.1,mM,9.5,uM,82.2
TP0000881F11,TX006225,47351,19.1,mM,9.5,uM,82.2
TP0000955C11,TX006225,47351,19.1,mM,9.5,uM,82.2
TP0000969C11,TX006225,47351,19.1,mM,9.5,uM,82.2
TP0000981C11,TX006225,47351,19.1,mM,9.5,uM,82.2
TP0001060D07,TX006225,47351,9.5,mM,9.5,uM,82.2
TP0001069D07,TX006225,47351,9.5,mM,9.5,uM,82.2
T05_2B03,TX006226,47353,10,mM,0.19,uM,106.9
TP0000268D04,TX006226,47353,18.9,mM,0.19,uM,106.9
TP0000294D04,TX006226,47353,18.9,mM,0.19,uM,106.9
TP0000322A09,TX006226,47353,18.9,mM,0.19,uM,106.9
TP0000377D04,TX006226,47353,18.9,mM,0.19,uM,106.9
TP0000378D04,TX006226,47353,18.9,mM,0.19,uM,106.9
TP0000690A07,TX006226,47353,18.9,mM,0.19,uM,106.9
TP0000814D03,TX006226,47353,18.9,mM,0.19,uM,106.9
TP0000881D06,TX006226,47353,18.9,mM,0.19,uM,106.9
TP0000958G02,TX006226,47353,18.9,mM,0.19,uM,106.9
TP0000972G02,TX006226,47353,18.9,mM,0.19,uM,106.9
TP0000984G02,TX006226,47353,18.9,mM,0.19,uM,106.9
TP0001056F10,TX006226,47353,18.9,mM,0.19,uM,106.9
TP0001065F10,TX006226,47353,18.9,mM,0.19,uM,106.9
TP0001207H16,TX006226,47353,18.9,mM,0.19,uM,106.9
TP0001290B10,TX006226,47353,18.9,mM,0.19,uM,106.9
T05_2B06,TX006229,47357,10,mM,2,uM,99.3
TP0000268F08,TX006229,47357,20,mM,2,uM,99.3
TP0000294F08,TX006229,47357,20,mM,2,uM,99.3
TP0000326A07,TX006229,47357,20,mM,2,uM,99.3
TP0000377F08,TX006229,47357,20,mM,2,uM,99.3
TP0000379F02,TX006229,47357,20,mM,2,uM,99.3
TP0000696A04,TX006229,47357,20,mM,2,uM,99.3
TP0000816E06,TX006229,47357,20,mM,2,uM,99.3
TP0000906D02,TX006229,47357,20,mM,2,uM,99.3
TP0000957D02,TX006229,47357,20,mM,2,uM,99.3
TP0000971D02,TX006229,47357,20,mM,2,uM,99.3
TP0000983D02,TX006229,47357,20,mM,2,uM,99.3
TP0001058C12,TX006229,47357,20,mM,2,uM,99.3
TP0001067C12,TX006229,47357,20,mM,2,uM,99.3
TP0001206B15,TX006229,47357,20,mM,2,uM,99.3
TP0001290D10,TX006229,47357,20,mM,2,uM,99.3
T05_2B07,TX006230,47358,20,mM,20,uM,77.9
TP0000268C09,TX006230,47358,20,mM,20,uM,77.9
TP0000294C09,TX006230,47358,20,mM,20,uM,77.9
TP0000327A02,TX006230,47358,20,mM,20,uM,77.9
TP0000377C09,TX006230,47358,20,mM,20,uM,77.9
TP0000379C03,TX006230,47358,20,mM,20,uM,77.9
TP0000823C03,TX006230,47358,20,mM,20,uM,77.9
TP0000902H04,TX006230,47358,20,mM,20,uM,77.9
TP0000958H02,TX006230,47358,20,mM,20,uM,77.9
TP0000972H02,TX006230,47358,20,mM,20,uM,77.9
TP0000984H02,TX006230,47358,20,mM,20,uM,77.9
TP0001057C02,TX006230,47358,20,mM,20,uM,77.9
TP0001066C02,TX006230,47358,20,mM,20,uM,77.9
TP0001206K09,TX006230,47358,20,mM,20,uM,77.9
TP0001290F02,TX006230,47358,20,mM,20,uM,77.9
T05_2C03,TX006238,47368,5,mM,5,uM,94.3
TP0000268B02,TX006238,47368,5,mM,5,uM,94.3
TP0000294B02,TX006238,47368,5,mM,5,uM,94.3
TP0000320A09,TX006238,47368,5,mM,5,uM,94.3
TP0000377B02,TX006238,47368,5,mM,5,uM,94.3
TP0000378B02,TX006238,47368,5,mM,5,uM,94.3
TP0000699A05,TX006238,47368,5,mM,5,uM,94.3
TP0000818G07,TX006238,47368,5,mM,5,uM,94.3
TP0000901D01,TX006238,47368,5,mM,5,uM,94.3
TP0000953F10,TX006238,47368,5,mM,5,uM,94.3
TP0000967F10,TX006238,47368,5,mM,5,uM,94.3
TP0000979F10,TX006238,47368,5,mM,5,uM,94.3
TP0001058C05,TX006238,47368,5,mM,5,uM,94.3
TP0001067C05,TX006238,47368,5,mM,5,uM,94.3
TP0001208O14,TX006238,47368,5,mM,5,uM,94.3
TP0001293A02,TX006238,47368,5,mM,5,uM,94.3
T05_2C04,TX006239,47369,20,mM,16.9,uM,92.6
TP0000268F02,TX006239,47369,16.9,mM,16.9,uM,92.6
TP0000294F02,TX006239,47369,16.9,mM,16.9,uM,92.6
TP0000321A03,TX006239,47369,16.9,mM,16.9,uM,92.6
TP0000377F02,TX006239,47369,16.9,mM,16.9,uM,92.6
TP0000378F02,TX006239,47369,16.9,mM,16.9,uM,92.6
TP0000818F06,TX006239,47369,16.9,mM,16.9,uM,92.6
TP0000904E08,TX006239,47369,16.9,mM,16.9,uM,92.6
TP0000958C03,TX006239,47369,16.9,mM,16.9,uM,92.6
TP0000972C03,TX006239,47369,16.9,mM,16.9,uM,92.6
TP0000984C03,TX006239,47369,16.9,mM,16.9,uM,92.6
TP0001055A06,TX006239,47369,16.9,mM,16.9,uM,92.6
TP0001064A06,TX006239,47369,16.9,mM,16.9,uM,92.6
TP0001206O04,TX006239,47369,16.9,mM,16.9,uM,92.6
TP0001291B04,TX006239,47369,10,mM,16.9,uM,92.6
T05_2C06,TX006241,47372,20,mM,19.1,uM,94.5
TP0000268A04,TX006241,47372,19.1,mM,19.1,uM,94.5
TP0000294A04,TX006241,47372,19.1,mM,19.1,uM,94.5
TP0000322A05,TX006241,47372,19.1,mM,19.1,uM,94.5
TP0000377A04,TX006241,47372,19.1,mM,19.1,uM,94.5
TP0000378A04,TX006241,47372,19.1,mM,19.1,uM,94.5
TP0000687A09,TX006241,47372,19.1,mM,19.1,uM,94.5
TP0000816E01,TX006241,47372,19.1,mM,19.1,uM,94.5
TP0000905C04,TX006241,47372,19.1,mM,19.1,uM,94.5
TP0000958C11,TX006241,47372,19.1,mM,19.1,uM,94.5
TP0000972C11,TX006241,47372,19.1,mM,19.1,uM,94.5
TP0000984C11,TX006241,47372,19.1,mM,19.1,uM,94.5
TP0001058D10,TX006241,47372,19.1,mM,19.1,uM,94.5
TP0001067D10,TX006241,47372,19.1,mM,19.1,uM,94.5
TP0001206P18,TX006241,47372,19.1,mM,19.1,uM,94.5
TP0001292A05,TX006241,47372,19.1,mM,19.1,uM,94.5
T05_2C08,TX006243,47375,20,mM,20,uM,98
TP0000268G01,TX006243,47375,20,mM,20,uM,98
TP0000294G01,TX006243,47375,20,mM,20,uM,98
TP0000320A05,TX006243,47375,20,mM,20,uM,98
TP0000377G01,TX006243,47375,20,mM,20,uM,98
TP0000378G01,TX006243,47375,20,mM,20,uM,98
TP0000813G09,TX006243,47375,20,mM,20,uM,98
TP0000900E04,TX006243,47375,20,mM,20,uM,98
TP0000961B06,TX006243,47375,20,mM,20,uM,98
TP0000986B01,TX006243,47375,20,mM,20,uM,98
TP0000987B01,TX006243,47375,20,mM,20,uM,98
TP0001060A03,TX006243,47375,20,mM,20,uM,98
TP0001069A03,TX006243,47375,20,mM,20,uM,98
TP0001206H03,TX006243,47375,20,mM,20,uM,98
TP0001290G01,TX006243,47375,20,mM,20,uM,98
T05_2C09,TX006244,47376,10,mM,10,uM,99.1
TP0000268B09,TX006244,47376,10,mM,10,uM,99.1
TP0000294B09,TX006244,47376,10,mM,10,uM,99.1
TP0000326A11,TX006244,47376,10,mM,10,uM,99.1
TP0000377B09,TX006244,47376,10,mM,10,uM,99.1
TP0000379B03,TX006244,47376,10,mM,10,uM,99.1
TP0000700A05,TX006244,47376,10,mM,10,uM,99.1
TP0000824D10,TX006244,47376,10,mM,10,uM,99.1
TP0000903A08,TX006244,47376,10,mM,10,uM,99.1
TP0000953C08,TX006244,47376,10,mM,10,uM,99.1
TP0000967C08,TX006244,47376,10,mM,10,uM,99.1
TP0000979C08,TX006244,47376,10,mM,10,uM,99.1
TP0001060A08,TX006244,47376,10,mM,10,uM,99.1
TP0001069A08,TX006244,47376,10,mM,10,uM,99.1
TP0001206B06,TX006244,47376,10,mM,10,uM,99.1
TP0001293G04,TX006244,47376,10,mM,10,uM,99.1
T05_2C11,TX006246,47379,20,mM,1.89,uM,97.9
TP0000268G11,TX006246,47379,18.9,mM,1.89,uM,97.9
TP0000294G11,TX006246,47379,18.9,mM,1.89,uM,97.9
TP0000329A04,TX006246,47379,18.9,mM,1.89,uM,97.9
TP0000377G11,TX006246,47379,18.9,mM,1.89,uM,97.9
TP0000379G05,TX006246,47379,18.9,mM,1.89,uM,97.9
TP0000684A09,TX006246,47379,18.9,mM,1.89,uM,97.9
TP0000819G03,TX006246,47379,18.9,mM,1.89,uM,97.9
TP0000904A08,TX006246,47379,18.9,mM,1.89,uM,97.9
TP0000961B04,TX006246,47379,18.9,mM,1.89,uM,97.9
TP0000963B01,TX006246,47379,18.9,mM,1.89,uM,97.9
TP0000975B01,TX006246,47379,18.9,mM,1.89,uM,97.9
TP0001054A12,TX006246,47379,18.9,mM,1.89,uM,97.9
TP0001063A12,TX006246,47379,18.9,mM,1.89,uM,97.9
TP0001207M22,TX006246,47379,18.9,mM,1.89,uM,97.9
TP0001293F01,TX006246,47379,18.9,mM,1.89,uM,97.9
T05_2D01,TX006248,47383,5,mM,4.8,uM,95.6
TP0000268F03,TX006248,47383,4.8,mM,4.8,uM,95.6
TP0000294F03,TX006248,47383,4.8,mM,4.8,uM,95.6
TP0000322A02,TX006248,47383,4.8,mM,4.8,uM,95.6
TP0000377F03,TX006248,47383,4.8,mM,4.8,uM,95.6
TP0000378F03,TX006248,47383,4.8,mM,4.8,uM,95.6
TP0000817E11,TX006248,47383,4.8,mM,4.8,uM,95.6
TP0000880G05,TX006248,47383,4.8,mM,4.8,uM,95.6
TP0000956E08,TX006248,47383,4.8,mM,4.8,uM,95.6
TP0000970E08,TX006248,47383,4.8,mM,4.8,uM,95.6
TP0000982E08,TX006248,47383,4.8,mM,4.8,uM,95.6
TP0001056E10,TX006248,47383,4.8,mM,4.8,uM,95.6
TP0001065E10,TX006248,47383,4.8,mM,4.8,uM,95.6
TP0001208P10,TX006248,47383,4.8,mM,4.8,uM,95.6
TP0001292F04,TX006248,47383,4.8,mM,4.8,uM,95.6
T05_2D02,TX006249,47385,20,mM,18,uM,92.7
TP0000268G06,TX006249,47385,18,mM,18,uM,92.7
TP0000294G06,TX006249,47385,18,mM,18,uM,92.7
TP0000324A10,TX006249,47385,18,mM,18,uM,92.7
TP0000377G06,TX006249,47385,18,mM,18,uM,92.7
TP0000378G06,TX006249,47385,18,mM,18,uM,92.7
TP0000814C03,TX006249,47385,18,mM,18,uM,92.7
TP0000881F04,TX006249,47385,18,mM,18,uM,92.7
TP0000956D07,TX006249,47385,18,mM,18,uM,92.7
TP0000970D07,TX006249,47385,18,mM,18,uM,92.7
TP0000982D07,TX006249,47385,18,mM,18,uM,92.7
TP0001059E03,TX006249,47385,18,mM,18,uM,92.7
TP0001068E03,TX006249,47385,18,mM,18,uM,92.7
TP0001208K08,TX006249,47385,18,mM,18,uM,92.7
TP0001292H04,TX006249,47385,18,mM,18,uM,92.7
T05_2D04,TX006251,47389,20,mM,18.7,uM,98
TP0000268G02,TX006251,47389,18.7,mM,18.7,uM,98
TP0000294G02,TX006251,47389,18.7,mM,18.7,uM,98
TP0000321A04,TX006251,47389,18.7,mM,18.7,uM,98
TP0000377G02,TX006251,47389,18.7,mM,18.7,uM,98
TP0000378G02,TX006251,47389,18.7,mM,18.7,uM,98
TP0000822H12,TX006251,47389,18.7,mM,18.7,uM,98
TP0000903B11,TX006251,47389,18.7,mM,18.7,uM,98
TP0000955A08,TX006251,47389,18.7,mM,18.7,uM,98
TP0000969A08,TX006251,47389,18.7,mM,18.7,uM,98
TP0000981A08,TX006251,47389,18.7,mM,18.7,uM,98
TP0001061D06,TX006251,47389,18.7,mM,18.7,uM,98
TP0001070D06,TX006251,47389,18.7,mM,18.7,uM,98
TP0001207G17,TX006251,47389,18.7,mM,18.7,uM,98
TP0001290H06,TX006251,47389,18.7,mM,18.7,uM,98
T05_2D08,TX006255,47335,20,mM,20,uM,95.7
TP0000268C01,TX006255,47335,19.9,mM,20,uM,95.7
TP0000294C01,TX006255,47335,19.9,mM,20,uM,95.7
TP0000319A11,TX006255,47335,19.9,mM,20,uM,95.7
TP0000377C01,TX006255,47335,19.9,mM,20,uM,95.7
TP0000378C01,TX006255,47335,19.9,mM,20,uM,95.7
TP0000819E01,TX006255,47335,20,mM,20,uM,95.7
TP0000904B07,TX006255,47335,20,mM,20,uM,95.7
TP0000960F05,TX006255,47335,20,mM,20,uM,95.7
TP0000986B09,TX006255,47335,20,mM,20,uM,95.7
TP0000987B09,TX006255,47335,20,mM,20,uM,95.7
TP0001058D08,TX006255,47335,20,mM,20,uM,95.7
TP0001067D08,TX006255,47335,20,mM,20,uM,95.7
TP0001207K22,TX006255,47335,20,mM,20,uM,95.7
TP0001290B07,TX006255,47335,20,mM,20,uM,95.7
T05_2D09,TX006256,47337,20,mM,20,uM,96.3
TP0000268C08,TX006256,47337,19.2,mM,20,uM,96.3
TP0000294C08,TX006256,47337,19.2,mM,20,uM,96.3
TP0000326A03,TX006256,47337,19.2,mM,20,uM,96.3
TP0000377C08,TX006256,47337,19.2,mM,20,uM,96.3
TP0000379C02,TX006256,47337,19.2,mM,20,uM,96.3
TP0000696A09,TX006256,47337,20,mM,20,uM,96.3
TP0000820E12,TX006256,47337,19.2,mM,20,uM,96.3
TP0000900D04,TX006256,47337,20,mM,20,uM,96.3
TP0000960D09,TX006256,47337,20,mM,20,uM,96.3
TP0000986C08,TX006256,47337,20,mM,20,uM,96.3
TP0000987C08,TX006256,47337,20,mM,20,uM,96.3
TP0001054G12,TX006256,47337,20,mM,20,uM,96.3
TP0001063G12,TX006256,47337,20,mM,20,uM,96.3
TP0001207E20,TX006256,47337,20,mM,20,uM,96.3
TP0001290E09,TX006256,47337,20,mM,20,uM,96.3
TP0000270B08,TX006299,29879,20,mM,2,uM,112.5
TP0000306B08,TX006299,29879,20,mM,2,uM,112.5
TP0000307B08,TX006299,29879,20,mM,2,uM,112.5
TP0000347A05,TX006299,29879,20,mM,2,uM,112.5
TP0000391B08,TX006299,29879,20,mM,2,uM,112.5
TP0000393B02,TX006299,29879,20,mM,2,uM,112.5
TP0000684A08,TX006299,29879,20,mM,2,uM,112.5
TP0000824G09,TX006299,29879,20,mM,2,uM,112.5
TP0000829A01,TX006299,29879,20,mM,2,uM,112.5
TP0000904E11,TX006299,29879,20,mM,2,uM,112.5
TP0000955C09,TX006299,29879,20,mM,2,uM,112.5
TP0000969C09,TX006299,29879,20,mM,2,uM,112.5
TP0000981C09,TX006299,29879,20,mM,2,uM,112.5
TP0001066F01,TX006299,29879,20,mM,2,uM,112.5
TP0001119H07,TX006299,29879,20,mM,2,uM,112.5
TP0001206A06,TX006299,29879,20,mM,2,uM,112.5
TP0000270D07,TX006301,20784,19.9,mM,20,uM,91.3
TP0000306D07,TX006301,20784,19.9,mM,20,uM,91.3
TP0000307D07,TX006301,20784,20,mM,20,uM,91.3
TP0000346A09,TX006301,20784,19.9,mM,20,uM,91.3
TP0000391D07,TX006301,20784,19.9,mM,20,uM,91.3
TP0000393D01,TX006301,20784,19.9,mM,20,uM,91.3
TP0000697A10,TX006301,20784,20,mM,20,uM,91.3
TP0000819E11,TX006301,20784,20,mM,20,uM,91.3
TP0000881H11,TX006301,20784,20,mM,20,uM,91.3
TP0000957F10,TX006301,20784,20,mM,20,uM,91.3
TP0000971F10,TX006301,20784,20,mM,20,uM,91.3
TP0000983F10,TX006301,20784,20,mM,20,uM,91.3
TP0001056H12,TX006301,20784,20,mM,20,uM,91.3
TP0001065H12,TX006301,20784,20,mM,20,uM,91.3
TP0001290D09,TX006301,20784,20,mM,20,uM,91.3
TP0000270E04,TX006303,20822,20,mM,20,uM,91.6
TP0000306E04,TX006303,20822,20,mM,20,uM,91.6
TP0000307E04,TX006303,20822,20,mM,20,uM,91.6
TP0000344A03,TX006303,20822,20,mM,20,uM,91.6
TP0000391E04,TX006303,20822,20,mM,20,uM,91.6
TP0000392E04,TX006303,20822,20,mM,20,uM,91.6
TP0000819B07,TX006303,20822,20,mM,20,uM,91.6
TP0000900A12,TX006303,20822,20,mM,20,uM,91.6
TP0000955E03,TX006303,20822,20,mM,20,uM,91.6
TP0000969E03,TX006303,20822,20,mM,20,uM,91.6
TP0000981E03,TX006303,20822,20,mM,20,uM,91.6
TP0001058C11,TX006303,20822,20,mM,20,uM,91.6
TP0001067C11,TX006303,20822,20,mM,20,uM,91.6
TP0001121H03,TX006303,20822,20,mM,20,uM,91.6
TP0001208A09,TX006303,20822,20,mM,20,uM,91.6
TP0000270C02,TX006305,47525,20,mM,20,uM,90
TP0000306C02,TX006305,47525,20,mM,20,uM,90
TP0000307C02,TX006305,47525,20,mM,20,uM,90
TP0000342A03,TX006305,47525,20,mM,20,uM,90
TP0000391C02,TX006305,47525,20,mM,20,uM,90
TP0000392C02,TX006305,47525,20,mM,20,uM,90
TP0000694A02,TX006305,47525,20,mM,20,uM,90
TP0000816D11,TX006305,47525,20,mM,20,uM,90
TP0000900C09,TX006305,47525,20,mM,20,uM,90
TP0000960D07,TX006305,47525,20,mM,20,uM,90
TP0000986G10,TX006305,47525,20,mM,20,uM,90
TP0000987G10,TX006305,47525,20,mM,20,uM,90
TP0001060C01,TX006305,47525,20,mM,20,uM,90
TP0001069C01,TX006305,47525,20,mM,20,uM,90
TP0001206O21,TX006305,47525,20,mM,20,uM,90
TP0000905F09,TX006393,47349,20,mM,20,uM,90.8
TP0000960C09,TX006393,47349,20,mM,20,uM,90.8
TP0000986H06,TX006393,47349,20,mM,20,uM,90.8
TP0000987H06,TX006393,47349,20,mM,20,uM,90.8
TP0001060G09,TX006393,47349,20,mM,20,uM,90.8
TP0001069G09,TX006393,47349,20,mM,20,uM,90.8
TP0001291D12,TX006393,47349,20,mM,20,uM,90.8
TP0000858A03,TX006416,47381,18.6,mM,1.8,uM,103.9
TP0000905B08,TX006416,47381,1.8,mM,1.8,uM,103.9
TP0000954C04,TX006416,47381,1.8,mM,1.8,uM,103.9
TP0000968C04,TX006416,47381,1.8,mM,1.8,uM,103.9
TP0000980C04,TX006416,47381,1.8,mM,1.8,uM,103.9
TP0001061H12,TX006416,47381,1.8,mM,1.8,uM,103.9
TP0001070H12,TX006416,47381,1.8,mM,1.8,uM,103.9
TP0001207M08,TX006416,47381,1.8,mM,1.8,uM,103.9
TP0001290A02,TX006416,47381,1.8,mM,1.8,uM,103.9
TP0000238F12,TX006525,34803,20,mM,20,uM,96.7
TP0000253F12,TX006525,34803,20,mM,20,uM,96.7
TP0000822G08,TX006525,34803,20,mM,20,uM,96.7
TP0000882D02,TX006525,34803,20,mM,20,uM,96.7
TP0000886I03,TX006525,34803,20,mM,20,uM,96.7
TP0000953D07,TX006525,34803,20,mM,20,uM,96.7
TP0000967D07,TX006525,34803,20,mM,20,uM,96.7
TP0000979D07,TX006525,34803,20,mM,20,uM,96.7
TP0001041G08,TX006525,34803,20,mM,20,uM,96.7
TP0001078D08,TX006525,34803,20,mM,20,uM,96.7
TP0001094D08,TX006525,34803,20,mM,20,uM,96.7
TP0001194M01,TX006525,34803,20,mM,20,uM,96.7
TP0001290F08,TX006525,34803,20,mM,20,uM,96.7
TP0000235B12,TX006533,32647,20,mM,0.2,uM,99.3
TP0000248B12,TX006533,32647,20,mM,0.2,uM,99.3
TP0000823B02,TX006533,32647,20,mM,0.2,uM,99.3
TP0000883A08,TX006533,32647,20,mM,0.2,uM,99.3
TP0000886G16,TX006533,32647,20,mM,0.2,uM,99.3
TP0000951F11,TX006533,32647,20,mM,0.2,uM,99.3
TP0000965F11,TX006533,32647,20,mM,0.2,uM,99.3
TP0000977F11,TX006533,32647,20,mM,0.2,uM,99.3
TP0001043B09,TX006533,32647,20,mM,0.2,uM,99.3
TP0001079E06,TX006533,32647,20,mM,0.2,uM,99.3
TP0001095E06,TX006533,32647,20,mM,0.2,uM,99.3
TP0001194D13,TX006533,32647,20,mM,0.2,uM,99.3
TP0001292E06,TX006533,32647,20,mM,0.2,uM,99.3
TP0000235F05,TX006534,34930,20,mM,20,uM,97.9
TP0000248F05,TX006534,34930,20,mM,20,uM,97.9
TP0000820H08,TX006534,34930,20,mM,20,uM,97.9
TP0000882A12,TX006534,34930,20,mM,20,uM,97.9
TP0000886C23,TX006534,34930,20,mM,20,uM,97.9
TP0000949H03,TX006534,34930,20,mM,20,uM,97.9
TP0000963H03,TX006534,34930,20,mM,20,uM,97.9
TP0000975H03,TX006534,34930,20,mM,20,uM,97.9
TP0001041M08,TX006534,34930,20,mM,20,uM,97.9
TP0001194O06,TX006534,34930,20,mM,20,uM,97.9
TP0001291D09,TX006534,34930,20,mM,20,uM,97.9
TP0000235C03,TX006537,34227,20,mM,20,uM,95.4
TP0000248C03,TX006537,34227,20,mM,20,uM,95.4
TP0000820D08,TX006537,34227,20,mM,20,uM,95.4
TP0000883E04,TX006537,34227,20,mM,20,uM,95.4
TP0000886D07,TX006537,34227,20,mM,20,uM,95.4
TP0000949C03,TX006537,34227,20,mM,20,uM,95.4
TP0000963C03,TX006537,34227,20,mM,20,uM,95.4
TP0000975C03,TX006537,34227,20,mM,20,uM,95.4
TP0001043H09,TX006537,34227,20,mM,20,uM,95.4
TP0001078C12,TX006537,34227,20,mM,20,uM,95.4
TP0001094C12,TX006537,34227,20,mM,20,uM,95.4
TP0001194E09,TX006537,34227,20,mM,20,uM,95.4
TP0001290E08,TX006537,34227,20,mM,20,uM,95.4
TP0001114D08,TX006551,21199,100,mM,100,uM,97.2
TP0001114E01,TX006553,32579,100,mM,100,uM,101.6
TP0001114A06,TX006576,24124,100,mM,100,uM,99.9
TP0001112D12,TX006609,41611,100,mM,100,uM,112
TP0001113E03,TX006623,27364,100,mM,100,uM,100.4
TP0001112E07,TX006631,41487,100,mM,100,uM,100.1
TP0001113H02,TX006633,41646,20,mM,20,uM,106.1
TP0001110C07,TX006647,41208,100,mM,100,uM,102.8
TP0000865D06,TX006656,22880,20,mM,20,uM,97.2
TP0001079F04,TX006656,22880,20,mM,20,uM,97.2
TP0001095F04,TX006656,22880,20,mM,20,uM,97.2
TP0001222H04,TX006656,22880,20,mM,20,uM,97.2
TP0001111F04,TX006663,34576,50,mM,50,uM,98.1
TP0001109G04,TX006673,35748,20,mM,20,uM,99.2
TP0001140E08,TX006673,35748,20,mM,20,uM,99.2
TP0001110H08,TX006695,41200,100,mM,100,uM,71.3
TP0001111E12,TX006699,24944,100,mM,10,uM,113
TP0001109F02,TX006719,47451,20,mM,20,uM,99.3
TP0001109B01,TX006743,42007,20,mM,20,uM,89
TP0001112F12,TX006755,32516,50,mM,50,uM,106.4
TP0001110A09,TX006763,42169,100,mM,100,uM,101.1
TP0001110B02,TX006852,47205,50,mM,50,uM,97.4
TP0001111C08,TX006872,27222,100,mM,100,uM,102.2
TP0001110D03,TX006874,47127,100,mM,100,uM,96.9
TP0001109E09,TX006884,25506,100,mM,100,uM,95.4
TP0000865F05,TX006887,21478,20,mM,20,uM,84.5
TP0001077B12,TX006887,21478,20,mM,20,uM,84.5
TP0001093B12,TX006887,21478,20,mM,20,uM,84.5
TP0001222G05,TX006887,21478,20,mM,20,uM,84.5
TP0001110H07,TX006890,20591,100,mM,100,uM,105.7
TP0001113F09,TX006892,21957,100,mM,100,uM,96.6
TP0001075H04,TX006897,26266,20,mM,20,uM,92.8
TP0001091H04,TX006897,26266,20,mM,20,uM,92.8
TP0001222G04,TX006897,26266,20,mM,20,uM,92.8
TP0001109B08,TX006930,20352,100,mM,100,uM,96.1
TP0001112F03,TX006944,21520,57.3,mM,57.26,uM,101
TP0001076A04,TX006949,21131,20,mM,20,uM,97
TP0001092A04,TX006949,21131,20,mM,20,uM,97
TP0001220B01,TX006949,21131,20,mM,20,uM,97
TP0001140H09,TX006955,21141,10,mM,10,uM,92.3
TP0001181G03,TX006955,21141,10,mM,10,uM,92.3
TP0001222G01,TX006955,21141,10,mM,10,uM,92.3
TP0001111B04,TX006966,27774,18.2,mM,18.2,uM,95.7
TP0001114E06,TX006970,21403,100,mM,100,uM,96.7
